OID_,SAMPLE_ID,DIST_M,NEAR_RANK,AHA_ID,ZIP,AHA_ID_lon,AHA_ID_lat,ZIP_lon,ZIP_lat,BIN,STATE_ABBR,Google Maps,Bing Maps,ESRI Routing Service,OSRM,OSMNx,ArcGIS Pro,Total_Kilometers_Esri_Desktop
7676,5676,81851.00981193534,1,6911130.0,97031,-122.58141632,45.6246096,-121.53468608,45.683801062,31-60,WA,71.23333333333333,68.28333333333333,71.82273229116332,85.15166666666667,63.81666666666667,68.68162177,102.7856659
6473,4473,64401.91623431533,4,6360360.0,28613,-80.60366681,35.43555096,-81.214230924,35.732472861,31-60,NC,71.23333333333333,71.85,72.58051098749546,78.80333333333333,61.63333333333333,69.4182487,98.03141442
7098,5098,78597.20103691601,1,6610400.0,55705,-92.08765502,46.79657426,-92.246773708,47.495166778,31-60,MN,71.25,76.85,80.77594778902464,103.165,81.66666666666667,80.64202082,117.4562687
6190,4190,68268.15541076778,2,6214890.0,14521,-76.13830194,43.04142179,-76.810146802,42.676248267,31-60,NY,71.26666666666667,71.08333333333333,72.41495569265386,82.19833333333332,0.0,72.49173756,103.0631827
7104,5104,77847.93677539633,1,6610451.0,52136,-92.482402,44.02161253,-92.113755332,43.374009018,31-60,MN,71.26666666666667,75.6,72.98071818096012,86.77166666666668,34.833333333333336,72.37963048,98.81828577
6493,4493,69202.13057723017,2,6360985.0,29706,-80.52272218,34.97516097,-81.212538225,34.718815952,31-60,NC,71.28333333333333,75.55,77.04770847775623,74.82,54.53333333333333,75.01148478,91.06061457
7792,5792,78823.06912404957,11,6932287.0,92592,-117.86558174,33.7803477,-117.09076658,33.488827046,31-60,CA,71.3,60.983333333333334,73.55887734158637,77.57333333333332,59.95,77.33136259,105.7148399
8543,6543,108778.10868382922,7,6380265.0,29169,-82.094583,33.48618699,-81.09139850399998,33.995506828,61-120,GA,71.31666666666666,67.66666666666667,72.34083350539227,86.78500000000001,64.8,71.26830824,115.4997927
6706,4706,84145.28835983168,4,6411100.0,43070,-83.01846931,39.99412917,-83.961341,40.217987333,31-60,OH,71.31666666666666,75.78333333333333,72.62228700019368,89.67,80.9,84.11119364,125.2366391
7966,5966,72084.44247497384,33,6932118.0,92871,-118.53299003,34.22074245,-117.863129,33.8869,31-60,CA,71.31666666666666,59.75,81.96578264953463,71.65166666666667,55.95,80.65650203,108.8099228
6226,4226,89120.54172815771,66,6220730.0,7081,-74.79560193,39.98608527,-74.321632226,40.702069428,31-60,NJ,71.36666666666666,72.78333333333333,77.87436084905342,86.82,67.68333333333334,76.2957294,109.0859451
6523,4523,78724.43680614006,4,6370375.0,30919,-82.15751591999998,34.17508199,-82.067631,33.469312,31-60,SC,71.43333333333334,84.5,77.4019925180303,91.49666666666668,52.13333333333333,78.61229609,98.71482258
6470,4470,84944.43185466834,4,6360280.0,28091,-80.83858591,35.20464084,-79.95465020199998,34.963183617,31-60,NC,71.43333333333334,76.33333333333333,74.24234770429933,84.09166666666667,65.48333333333333,72.02687579,95.60210243
6090,4090,79744.99575557376,58,6210041.0,6878,-74.36814683,41.44184139,-73.58058843499998,41.039086494,31-60,NY,71.45,70.11666666666666,80.03667343974674,85.44833333333332,22.966666666666665,83.71860359,114.082718
7149,5149,71530.61136247724,2,6621375.0,52175,-92.34721255,42.46268976,-91.812851924,42.971974705,31-60,IA,71.48333333333333,78.65,73.06147293454973,82.3,65.36666666666666,72.35807664,100.1688074
3992,1992,21473.85951338029,5,6211880.0,6904,-73.41603689999998,40.87942763,-73.55746109899998,41.040351209,0-15,NY,71.48333333333333,67.75,83.91953349367344,78.1,8.233333333333333,79.68426081,88.35809102
3975,1975,17997.516590252722,1,6910450.0,98351,-122.84746296,47.05280501,-122.77221091,47.206329791,0-15,WA,71.5,72.33333333333333,74.84130620858372,89.29833333333333,0.0,75.63279736,95.87473048
7882,5882,72467.77773035249,2,6211100.0,14735,-78.81292508,42.84820903,-78.103120354,42.459536392,31-60,NY,71.5,77.7,73.2655203164507,83.89833333333333,0.0,71.41688351,88.88345283
6909,4909,91284.77613949947,9,6441030.0,48032,-83.70485723999998,43.02210267,-82.59367228499998,43.129985225,31-60,MI,71.5,72.2,74.5384564586665,101.78833333333334,72.1,75.9180572,123.3431578
6675,4675,59202.1594038476,2,6410020.0,45716,-82.01420432,39.97564963,-82.18691845499998,39.459388939,31-60,OH,71.51666666666667,77.63333333333334,72.88114795915925,78.40666666666667,74.15,71.8735118,81.31365183
6704,4704,78592.43900393185,4,6410950.0,43843,-82.98105501,39.95245376,-82.19127629,40.317872331,31-60,OH,71.56666666666666,75.86666666666666,73.87864996273483,88.96499999999999,80.01666666666667,68.4643263,90.42653032
7633,5633,86900.90956473742,3,6880008.0,89021,-115.11631046,36.00555067,-114.48014302,36.595591006,31-60,NV,71.63333333333334,66.33333333333333,71.66197614839851,82.53666666666666,63.85,69.9305498,115.2766619
6339,4339,82499.63430944846,27,6233443.0,8102,-75.94997993,40.33243003,-75.119425029,39.950677135,31-60,PA,71.66666666666667,66.4,80.27546935213637,85.29333333333334,101.75,81.72487924,105.7624104
6651,4651,55156.80277637413,2,6390830.0,36542,-87.21088437999998,30.47578275,-87.73397688999998,30.271256893,31-60,FL,71.66666666666667,74.28333333333333,71.27028097452533,70.59333333333333,36.46666666666667,74.94092907,70.83663608
7001,5001,70211.41405463332,4,6520065.0,30105,-85.29087778,35.04795461,-85.16702175899998,34.423366504,31-60,TN,71.68333333333334,74.8,76.93451250646677,81.00666666666666,63.05,74.25085934,109.9909929
7920,5920,91208.17574057312,2,6610400.0,55784,-92.08765502,46.79657426,-93.221451362,47.060885812,31-60,MN,71.73333333333333,75.01666666666667,72.07357246790721,80.19,73.01666666666667,71.92896136,102.6598487
6338,4338,67761.16639144962,11,6233400.0,19567,-75.60182124,39.97300041,-76.19939494099998,40.375848915,31-60,PA,71.76666666666667,72.43333333333334,72.51026673891079,69.24333333333334,60.666666666666664,73.76964465,88.65392046
7200,5200,87790.41752041016,2,6640020.0,58478,-100.78225892,46.80810725,-99.743663047,47.152173151,31-60,ND,71.76666666666667,74.26666666666667,70.00378865737996,90.75666666666666,63.61666666666667,69.21838342,119.7526285
6238,4238,80254.27548096895,62,6220950.0,10530,-74.45931344,40.50189598,-73.800503631,41.022817767,31-60,NJ,71.78333333333333,68.98333333333333,87.14793053060234,76.44166666666666,63.56666666666667,84.24359415,102.8793016
6085,4085,75894.67443199633,31,6210032.0,11705,-73.94283799999998,40.84141264,-73.052406109,40.745875398,31-60,NY,71.8,65.6,90.74141181098062,81.92333333333333,24.266666666666666,87.82232629,94.33572028
6448,4448,90885.6525859652,5,6350635.0,45601,-82.12332295,38.86863408,-82.989864094,39.331576922,31-60,WV,71.81666666666666,71.48333333333333,72.32303642900798,82.39,64.65,72.74422791,106.8626001
6153,4153,63429.100145532415,35,6213070.0,7726,-73.94390611,40.78477947,-74.334338637,40.297386035,31-60,NY,71.85,69.06666666666666,79.95559388557582,69.76,51.65,77.89372392,80.84107862
6771,4771,86994.38452153942,8,6421390.0,46570,-87.05128245999998,41.55402901,-86.118543285,41.207567904,31-60,IN,71.9,72.26666666666667,73.96033195002734,90.82166666666669,72.68333333333334,75.21940988,104.0338133
9422,7422,108944.31482718248,11,6741025.0,74731,-96.77321399,32.91196699,-96.566114957,33.878747702,61-120,TX,71.9,70.43333333333334,72.47926460259164,87.455,37.483333333333334,71.62254805,118.3835074
6509,4509,52227.70085324925,2,6370050.0,31410,-80.68851849,32.41694972,-80.985668831,32.019438582,31-60,SC,71.91666666666667,74.96666666666667,73.32828337680606,77.00666666666666,48.2,74.19829519,89.87281779
7874,5874,74225.68024127414,4,6510475.0,41776,-84.11014623,37.1189462,-83.27503603799998,37.131727491,31-60,KY,71.93333333333334,72.36666666666666,72.27575202763506,75.64666666666668,73.31666666666666,70.25457219,94.40113998
7926,5926,52998.25162871734,15,6210555.0,7717,-73.97935124999998,40.6682201,-74.01629882599998,40.191778714,31-60,NY,71.96666666666667,70.63333333333334,82.39230236902354,81.27833333333334,56.416666666666664,82.6544767,92.61830014
6366,4366,68045.25282580624,19,6320260.0,22209,-76.61092895999998,39.388105,-77.074623552,38.892846986,31-60,MD,71.96666666666667,67.76666666666667,87.84989640627448,80.52333333333333,8.483333333333333,82.93393208,102.860996
5933,3933,37351.39412068925,40,6210690.0,7640,-73.94461572,40.65625807,-73.97946595899998,40.991560595,16-30,NY,71.96666666666667,64.61666666666666,72.91885178514285,54.23166666666667,33.68333333333333,74.867294,51.29812636
6725,4725,81597.13537807035,7,6420023.0,46952,-86.04195597999998,39.89969752,-85.664812431,40.575321602,31-60,IN,72.0,68.8,70.09235577690573,84.85333333333332,68.28333333333333,69.76678809,114.8796263
7890,5890,72773.58715531393,15,6230010.0,19612,-75.11972376,40.11837018,-75.91143599999998,40.366256,31-60,PA,72.01666666666667,68.46666666666667,72.39678160147268,80.83833333333334,64.96666666666667,70.59567517,110.2634973
7164,5164,91913.5625978292,9,6630160.0,66053,-94.23648548,39.36248047,-94.673697902,38.608129802,31-60,MO,72.03333333333333,67.96666666666667,71.97981164144502,84.77333333333333,43.05,72.12402415,111.1330204
6192,4192,71620.08253442016,4,6215090.0,13136,-75.2670767,43.08349911,-75.850557343,42.602571642,31-60,NY,72.03333333333333,76.63333333333334,71.29767244884978,82.33166666666666,0.0,71.28890579,88.43913041
6094,4094,77328.3388877217,6,6210263.0,14034,-78.67118307,43.17648652,-78.88849347,42.499016535,31-60,NY,72.05,74.21666666666667,72.1157667827637,86.01333333333334,0.0,69.96526978,89.58759833
6682,4682,70903.96070904552,4,6410155.0,45301,-84.14544209,39.07863566,-84.023216015,39.710197209,31-60,OH,72.15,71.18333333333334,74.93968316771037,84.53,67.9,72.84452149,115.9028407
9717,7717,98688.63130869831,12,6930067.0,95627,-122.25892578,37.82391375,-122.02305511,38.693320813,61-120,CA,72.2,68.48333333333333,78.20301514109441,89.10833333333333,71.06666666666666,82.63026835,120.7688986
7846,5846,90589.66338453532,10,6933750.0,92282,-117.63711956,34.10097511,-116.67678674,33.935079121,31-60,CA,72.2,72.4,67.14919094066755,75.46833333333333,58.083333333333336,69.3050864,99.11954286
7922,5922,79013.12316178811,6,6411160.0,45176,-84.16912465999998,39.77357075,-84.026637652,39.07052423,31-60,OH,72.25,69.7,76.81207811379765,92.63333333333334,71.46666666666667,75.80356389,119.1206533
7532,5532,92770.44013430054,6,6840014.0,80951,-104.8321989,39.68933953,-104.67477145,38.862732441,31-60,CO,72.25,70.03333333333333,73.90088965719666,83.44333333333334,65.08333333333333,81.14860843,113.9407938
7539,5539,91237.44138456493,7,6840290.0,80526,-104.99029685,39.72796582,-105.10699152,40.544753145,31-60,CO,72.26666666666667,67.58333333333333,74.99942274187715,79.53333333333333,61.45,76.37586598,103.6436046
6163,4163,53592.56962402191,9,6213930.0,7462,-73.89360446,41.29154863,-74.51693579,41.18440496,31-60,NY,72.26666666666667,69.23333333333333,69.03386440674157,70.56833333333334,62.1,72.07378015,75.99188942
6066,4066,60321.52448218275,57,6160009.0,11229,-73.55391249999998,41.05498802,-73.947705285,40.601575778,31-60,CT,72.26666666666667,65.9,86.1232141587477,70.18833333333333,37.78333333333333,80.03134779,76.51172962
7119,5119,87437.32577249421,7,6611540.0,55449,-94.17006359,45.57457785,-93.204089014,45.180249971,31-60,MN,72.28333333333333,68.56666666666666,69.37332643484446,79.29833333333333,62.666666666666664,71.31317638,95.43982298
7285,5285,78875.69288369779,3,6720050.0,70637,-92.46106797,31.28218621,-92.965593708,30.718932196,31-60,LA,72.28333333333333,79.7,75.0830906938168,87.725,95.8,74.62671839,102.8490803
7100,5100,66578.88391268648,2,6610410.0,54844,-92.09604119,46.79314392,-91.22531614,46.829469758,31-60,MN,72.3,72.15,74.24576389771475,87.235,64.4,73.25270449,93.92117784
6929,4929,80781.89442764367,12,6442140.0,48158,-83.27564202,42.61545351,-84.03460975599998,42.154698269,31-60,MI,72.31666666666666,75.86666666666666,72.05421659162543,90.08166666666666,67.91666666666667,72.11505621,111.0796262
6362,4362,67378.98018208526,13,6320180.0,17344,-76.59082596999998,39.29701965,-77.02006140599998,39.804840964,31-60,MD,72.33333333333333,73.36666666666666,77.2942420113389,77.98166666666665,49.333333333333336,100.9069842,131.1775287
5892,3892,46385.07610157024,51,6220560.0,10008,-73.98363725,40.29544363,-74.009737,40.712685,16-30,NJ,72.35,69.66666666666667,75.69522974880721,76.14833333333333,34.416666666666664,76.92959966,89.03449895
4226,2226,46385.07610157024,51,6220560.0,10274,-73.98363725,40.29544363,-74.009737,40.712685,16-30,NJ,72.35,69.66666666666667,75.69522974880721,76.14833333333333,34.416666666666664,76.92959966,89.03449895
6770,4770,85668.3701351271,7,6421290.0,46974,-86.25030504,41.66946662,-85.923215586,40.938589891,31-60,IN,72.35,76.36666666666666,77.39837345025862,93.49166666666666,78.83333333333333,76.6742201,112.9865166
7847,5847,94766.21670668828,31,6933804.0,92609,-118.463264,34.19395745,-117.701917,33.622146,31-60,CA,72.36666666666666,63.96666666666667,88.17205469184536,79.16000000000001,62.61666666666667,89.45333482,112.0806427
6343,4343,68864.91145027222,6,6233550.0,17023,-76.71965539999998,39.94522223,-76.812484654,40.561314298,31-60,PA,72.38333333333334,72.66666666666667,78.27432103848608,80.36333333333333,70.76666666666667,80.87292041,102.6703777
7816,5816,88031.75880094881,15,6932720.0,94043,-121.63161258,36.69591565,-122.07845524,37.403688187,31-60,CA,72.45,70.48333333333333,79.24531023732948,85.52833333333334,67.7,76.81868083,115.1834549
7933,5933,66862.18463929617,7,6140850.0,3458,-71.37598426,42.45160759,-71.946648216,42.881629025,31-60,MA,72.45,75.95,82.36348167748471,82.87666666666668,54.016666666666666,81.86936949,98.57923902
5962,3962,32629.99681615364,41,6220800.0,11213,-74.30264742999998,40.76345674,-73.93618523,40.670760828,16-30,NJ,72.46666666666667,58.733333333333334,61.48285336885608,49.78333333333333,28.9,58.66763001,38.05776551
7749,5749,86706.94152269707,30,6930444.0,92509,-118.37995861,34.07672384,-117.4457735,33.998022833,31-60,CA,72.48333333333333,68.33333333333333,79.68406926660374,73.79666666666667,59.53333333333333,85.64399119,97.76366791
7744,5744,84776.26570172585,16,6930385.0,95112,-121.91500129,36.57858456,-121.88455997,37.342102964,31-60,CA,72.48333333333333,71.1,79.86680436484214,85.74333333333334,69.56666666666666,79.83502153,119.0916357
6295,4295,87830.17680073726,3,6230615.0,16823,-78.77555067999998,41.11426957,-77.767696992,40.907696819,31-60,PA,72.5,70.48333333333333,70.37609006491479,80.89,64.58333333333333,68.35305434,109.036085
7637,5637,78642.82530046602,2,6880069.0,89048,-115.13687253,36.13294802,-116.00872894,36.182181275,31-60,NV,72.5,74.8,74.35955595511368,81.60166666666667,66.58333333333333,73.29070283,102.8954741
6137,4137,61154.640653882496,47,6212500.0,11758,-73.72479538,41.19595257,-73.460748151,40.682962423,31-60,NY,72.5,68.91666666666667,83.952332053641,85.135,23.983333333333334,88.87172975,101.7040484
7853,5853,82778.03859991206,5,6840014.0,80831,-104.8321989,39.68933953,-104.56036156,38.974248224,31-60,CO,72.53333333333333,68.88333333333334,73.79724850536077,84.23333333333333,66.65,81.89818496,116.4753057
7648,5648,79646.63765357086,9,6910006.0,98328,-122.32079747,47.60832202,-122.297664,46.892092032,31-60,WA,72.55,71.36666666666666,77.43783594007095,80.475,0.0,77.44442567,91.13928606
7016,5016,84024.60519768369,1,6520745.0,38582,-86.62290803,36.32473602,-85.733218146,36.09333165,31-60,TN,72.56666666666666,72.0,71.35308798991511,81.84166666666667,67.18333333333334,68.82437724,108.5548034
6807,4807,92604.3634977548,20,6430600.0,60424,-87.67586921999998,41.87312902,-88.309705185,41.188749519,31-60,IL,72.58333333333333,65.95,77.96922452517678,81.27,65.71666666666667,78.11238516,107.7844442
6383,4383,75901.6716023718,7,6320785.0,21636,-75.59821669,38.36309115,-75.79769994,39.028719216,31-60,MD,72.58333333333333,78.4,76.88726544068358,80.10833333333333,90.16666666666669,77.63662546,91.76913989
7906,5906,78854.1590804712,7,6360355.0,28339,-78.93728402,36.00814282,-78.68984459499998,35.326729173,31-60,NC,72.61666666666666,76.6,76.00054872024288,83.55,66.16666666666667,77.57916156,116.2646747
7215,5215,86395.08832274894,2,6660005.0,68038,-95.97575,41.254665,-96.463563082,41.940968881,31-60,NE,72.63333333333334,73.73333333333333,73.08676042370016,89.20333333333333,67.01666666666667,72.18695608,112.2506374
7707,5707,84411.89776653987,15,6930029.0,94110,-122.72599544,38.47162251,-122.41691359,37.751419445,31-60,CA,72.63333333333334,68.98333333333333,77.84246391730355,81.7,62.96666666666667,76.32881835,94.32699748
7107,5107,92955.938785092,2,6610730.0,56136,-96.21063004,43.67227102,-96.40914967,44.496525413,31-60,MN,72.66666666666667,78.45,75.35113986806772,104.41666666666669,85.13333333333334,73.82210968,108.4251279
6563,4563,89835.36630846393,7,6380775.0,30266,-84.5503171,33.9687358,-84.205,33.2121,31-60,GA,72.71666666666667,67.83333333333333,85.33544874068734,86.95,68.86666666666666,85.11101128,113.3245049
6230,4230,93459.2278160216,25,6220758.0,18360,-74.17552257,40.78483903,-75.252891493,40.984092381,31-60,NJ,72.71666666666667,70.31666666666666,77.99371525351741,88.50666666666666,37.45,78.68944312,114.6615131
7257,5257,85925.6048067235,2,6710110.0,72824,-92.45781109,35.08579987,-93.399644259,35.112640855,31-60,AR,72.73333333333333,75.73333333333333,71.09994941438241,92.68,70.98333333333333,70.19943604,105.1804744
6735,4735,70885.64591565034,3,6420130.0,47837,-86.54014311,39.16137481,-87.11429513199998,39.618729002,31-60,IN,72.73333333333333,87.25,72.2831539562422,85.40166666666667,70.2,71.4480065,88.11636817
6932,4932,86105.18163750439,17,6442160.0,48347,-82.42838517,42.98748881,-83.41862299999998,42.722915,31-60,MI,72.75,74.41666666666667,71.85565556354065,86.09666666666666,66.98333333333333,72.47900173,113.4794872
6732,4732,91311.66343961807,6,6420059.0,47340,-86.15866769,39.95914244,-85.128637795,40.18290745,31-60,IN,72.75,74.53333333333333,75.1736666400589,91.27833333333334,74.21666666666667,77.25827455,112.9521218
5557,3557,35294.42091330447,1,6840875.0,81610,-108.80659066,40.08025942,-108.70456763,40.38834773,16-30,CO,72.76666666666667,86.03333333333333,58.29298048573381,122.575,68.0,51.79371544,63.28921963
7071,5071,83968.47231747606,2,6540215.0,39149,-89.1407921,31.6858945,-90.008628406,31.839859647,31-60,MS,72.76666666666667,75.86666666666666,74.72842580535834,95.62833333333332,77.41666666666667,70.57651031,104.7351828
6632,4632,90034.45050425795,11,6390640.0,33461,-80.13927751999998,25.81333893,-80.092756298,26.624903491,31-60,FL,72.81666666666666,67.31666666666666,80.57790945920529,86.61333333333333,68.3,76.54387463,105.2263308
7727,5727,83080.20435928716,34,6930095.0,91066,-117.26582413,34.54061692,-118.029626,34.141205,31-60,CA,72.9,66.46666666666667,83.1824717949658,82.94166666666666,64.1,79.82792735,113.7834731
6565,4565,80006.1401761774,2,6380890.0,39815,-83.78006302999998,31.12569302,-84.493859157,30.748618204,31-60,GA,72.9,81.4,75.36698011548692,91.185,74.26666666666667,75.09795665,101.3738701
7112,5112,84342.97032494792,6,6610815.0,55325,-93.26141701,44.95427599,-94.315669633,45.084301547,31-60,MN,72.93333333333334,75.88333333333334,74.05270259155198,82.66666666666667,65.26666666666667,74.96812827,92.61121707
8444,6444,98192.57552772576,12,6350485.0,17065,-77.98077317,39.47628581,-77.192552178,40.11851183,61-120,WV,72.98333333333333,72.25,74.12566527314195,90.37666666666668,83.85,75.0118239,121.49258
6485,4485,82208.59504692924,5,6360805.0,28341,-77.38509795999998,34.76280801,-78.17703572899998,35.114701515,31-60,NC,72.98333333333333,79.31666666666666,76.39202725543804,87.595,68.2,75.53063347,100.2196731
7322,5322,81277.15620165427,5,6730010.0,73403,-96.63475694,34.77813411,-97.13148,34.171826,31-60,OK,73.03333333333333,78.08333333333333,71.25227069779427,82.55166666666668,64.9,73.6951485,110.7431856
7137,5137,92822.30216589088,15,6620265.0,61068,-90.18950859,41.86060714,-89.074942574,41.930995514,31-60,IA,73.03333333333333,72.43333333333334,72.25380185140494,86.595,66.05,73.55661662,107.8505199
6850,4850,82021.19720344465,33,6431990.0,60060,-88.13470277,41.52817386,-88.00881442799998,42.260615263,31-60,IL,73.03333333333333,73.21666666666667,76.05308427372789,84.75,68.16666666666667,76.17235352,98.75585469
7967,5967,63405.33449932107,13,6930765.0,92587,-117.93699254,33.71503801,-117.2537804,33.688689045,31-60,CA,73.05,60.21666666666667,73.5278609159738,77.23166666666665,61.65,77.24298291,109.5851278
5852,3852,40797.762139897,13,6210690.0,7724,-73.94461572,40.65625807,-74.068489724,40.301241281,16-30,NY,73.05,67.35,81.12007279823747,73.21000000000001,48.11666666666667,78.07016686,84.70055478
7917,5917,89590.28706503415,12,6140850.0,2770,-71.37598426,42.45160759,-70.834822661,41.752926836,31-60,MA,73.08333333333333,70.63333333333334,80.04848228888656,101.0,80.6,81.26011079,109.1944918
6215,4215,78216.02703525948,22,6220340.0,12563,-74.05613803,40.88236599,-73.580530963,41.488107942,31-60,NJ,73.13333333333334,69.46666666666667,80.56551940110943,78.25166666666668,13.583333333333334,81.28151533,113.3136844
6745,4745,74008.84920392571,3,6420270.0,49001,-85.99208188999998,41.67940007,-85.56954335,42.266384323,31-60,IN,73.18333333333334,79.71666666666667,72.4576328827986,78.02,63.68333333333333,74.24487816,95.37415784
7719,5719,89965.61321047034,7,6930068.0,95817,-122.05801668,37.89194312,-121.45816485,38.549949555,31-60,CA,73.26666666666667,70.15,77.45066189746703,89.86666666666666,70.68333333333334,82.62770549,119.6394998
7304,5304,67915.36623876671,3,6720520.0,70361,-90.12718721,29.91734658,-90.724472,29.595203,31-60,LA,73.28333333333333,74.48333333333333,78.0482865924039,78.07166666666667,64.13333333333334,74.35854497,95.7444387
7174,5174,94630.84146925928,3,6630785.0,65321,-94.55243503,39.14981784,-93.460565794,39.093234421,31-60,MO,73.33333333333333,71.76666666666667,72.9503201377315,94.27666666666669,73.5,73.85256912,120.7211189
6115,4115,85363.24466779729,5,6211025.0,14748,-78.86598437,42.90090564,-78.66150502099998,42.147476466,31-60,NY,73.35,76.6,75.54701099816153,87.17,0.0,75.25180514,101.9351859
7553,5553,93876.3022923385,2,6840795.0,81505,-107.86914071,38.48058725,-108.59483901,39.107151571,31-60,CO,73.36666666666666,78.46666666666667,74.09027229887269,87.30833333333334,68.85,75.88517371,106.0173105
7240,5240,86542.43203788903,1,6670176.0,67839,-100.01732602,37.78631199,-100.44942425,38.487322283,31-60,KS,73.36666666666666,81.28333333333333,75.59951431049097,113.685,88.93333333333334,74.97158562,118.1746335
6005,4005,67400.67875921652,1,6110370.0,4572,-70.21452112,44.10169117,-69.372724808,44.104924915,31-60,ME,73.38333333333334,75.8,79.10730822358298,82.885,72.71666666666667,77.75295683,100.1344926
6885,4885,77867.88580525,1,6440013.0,49738,-85.64225863999998,44.76161388,-84.667017275,44.674953094,31-60,MI,73.41666666666667,84.51666666666667,77.6850758808106,88.87333333333332,71.15,75.46137706,91.58376248
7939,5939,76830.0601601567,12,6230680.0,17982,-75.17453109999998,40.99227089,-76.037426206,40.769286103,31-60,PA,73.43333333333334,69.28333333333333,78.98420284904465,89.27333333333333,76.73333333333333,75.13464008,116.5251466
7123,5123,83087.15235046756,7,6612050.0,55320,-95.0461189,45.12053292,-94.064147022,45.399782225,31-60,MN,73.43333333333334,74.9,76.23007232050911,87.50500000000001,70.31666666666666,70.64103023,112.6918381
6564,4564,94850.5594922412,5,6380775.0,30622,-84.5503171,33.9687358,-83.525490872,33.926705292,31-60,GA,73.46666666666667,68.1,82.01365310269324,87.51333333333334,69.53333333333333,79.2587229,108.7036321
6588,4588,74934.03616053324,9,6390056.0,32735,-81.05551459,29.20089075,-81.73785983099998,28.88855334,31-60,FL,73.53333333333333,72.6,80.9244250866468,79.955,62.93333333333333,80.70688967,105.9561951
7303,5303,89525.57875247949,9,6720520.0,70728,-90.12718721,29.91734658,-90.959,30.2766,31-60,LA,73.53333333333333,69.58333333333333,79.51270779188674,83.12666666666668,65.2,75.27290454,106.9961321
6015,4015,77794.27793665811,19,6120240.0,1702,-71.43723527,42.9838607,-71.424996394,42.283609748,31-60,NH,73.6,71.8,79.49445575169008,90.81833333333334,62.0,80.61811502,106.4616232
6311,4311,96508.61626976077,19,6231730.0,21651,-75.19294723,39.94860986,-75.86375123499998,39.251263364,31-60,PA,73.61666666666666,69.8,81.51222698766153,95.02166666666668,59.95,81.9384274,112.9080628
6922,4922,91964.76908165983,1,6441685.0,49896,-86.27564346,45.945067,-87.392379304,45.671766026,31-60,MI,73.63333333333334,77.56666666666666,75.73909653801046,90.31166666666668,79.1,72.57124213,112.0808243
6968,4968,84688.46889763145,1,6459171.0,54889,-91.51910751,44.79438402,-92.154157506,45.40955633,31-60,WI,73.63333333333334,72.88333333333334,74.1394780337742,92.72333333333331,72.75,74.67364736,116.2096983
9166,7166,112619.82012746389,3,6630330.0,65804,-94.5091482,37.03591628,-93.252092685,37.162045349,61-120,MO,73.65,70.2,73.35346146607635,89.46499999999999,69.56666666666666,72.43315244,123.4457483
6963,4963,89941.69229691429,4,6451030.0,53020,-88.02381699999998,43.04097801,-87.99745655399998,43.850295962,31-60,WI,73.65,75.23333333333333,74.94388025093176,93.72,77.0,73.9454919,106.5530488
7743,5743,80353.21823820892,16,6930385.0,95157,-121.91500129,36.57858456,-121.977921,37.300877,31-60,CA,73.65,72.46666666666667,79.0057777860998,87.67166666666667,71.8,78.94756511,112.1328227
6739,4739,75946.23258243952,3,6420220.0,47876,-86.90555302,40.06637099,-87.473380597,39.540955224,31-60,IN,73.68333333333334,75.18333333333334,75.15696544810585,93.28666666666666,74.53333333333333,73.33692956,119.5495346
7894,5894,60485.566258296254,55,6221370.0,11501,-74.35403547999998,40.7123429,-73.63938211,40.745562792,31-60,NJ,73.7,65.75,88.00726744385757,69.575,47.983333333333334,91.3731042,84.55287954
6084,4084,86710.00817703758,4,6210030.0,12827,-73.77529893,42.65313234,-73.517243807,43.410342011,31-60,NY,73.73333333333333,74.43333333333334,75.45338952520959,86.425,0.0,74.36598723,109.2640043
6673,4673,79356.14850412028,9,6410019.0,44401,-80.62502641,40.35581328,-80.940936823,41.028755712,31-60,OH,73.78333333333333,74.88333333333334,75.03401313908698,87.60833333333333,71.88333333333334,76.80593461,110.1161883
7714,5714,64233.34389407345,11,6930043.0,94558,-122.45820084,37.76344523,-122.30233933,38.328859549,31-60,CA,73.8,67.25,72.65561724147078,72.225,58.25,74.0631543,87.89470749
6039,4039,78680.43461214598,13,6140850.0,2806,-71.37598426,42.45160759,-71.319321772,41.744512733,31-60,MA,73.81666666666666,70.63333333333334,83.41460116072857,89.115,37.016666666666666,84.8547811,109.0841724
7809,5809,90308.38010944336,2,6932595.0,92347,-117.66984746,35.64078399,-117.18704174,34.929545727,31-60,CA,73.81666666666666,72.65,73.4638642685157,91.28166666666668,72.25,74.24281325,116.0766515
6891,4891,87305.82280150168,1,6440023.0,48893,-83.95558737,43.42845327,-84.98444068899998,43.668203617,31-60,MI,73.85,75.08333333333333,78.21268389519987,90.64333333333336,77.26666666666667,77.97517266,131.2369226
6001,4001,66367.38452571146,1,6110050.0,4949,-68.75019291,44.8087848,-69.329394239,44.378186109,31-60,ME,73.85,77.45,72.08286996421224,89.18,76.78333333333333,75.06717371,89.03365418
7924,5924,89764.25620044768,7,6432350.0,60934,-88.14912998,41.76128724,-88.35572263,40.968170409,31-60,IL,73.86666666666666,73.43333333333334,75.95038465220547,91.43833333333332,72.71666666666667,74.89607994,109.4743231
